user_id,age,monthly_income,browse_time_minutes,spending_frequency,gender,occupation,city,education,family_size,login_count_30d,member_level,browsed_categories,has_coupon,is_new_user,joined_promotion,has_notification_enabled,target_purchase
USER_007518,31.9,8547.84,9.7,0.97,Male,Student,Other City,Associate Degree,5,7,2,10,1,False,False,True,1
USER_007519,31.5,3705.88,10.18,4.14,Male,Engineer,Other City,Associate Degree,4,3,3,10,0,True,False,False,0
USER_007520,42.2,6333.87,0.26,3.04,Male,Salesperson,Los Angeles,Bachelor Degree,1,6,1,5,1,False,False,False,0
USER_007521,31.8,4570.51,1.92,1.37,Male,Salesperson,New York,Bachelor Degree,4,5,2,10,1,False,False,True,0
USER_007522,48.9,4640.48,6.98,0.1,Female,Salesperson,Other City,Bachelor Degree,8,6,1,9,0,False,False,True,0
USER_007523,26.8,4408.13,16.79,4.1,Female,Corporate Employee,San Antonio,Master or Higher,3,4,4,8,1,False,True,False,1
USER_007524,36.7,4418.02,0.92,3.26,Female,Doctor,Phoenix,Associate Degree,4,5,2,2,0,False,False,False,0
USER_007525,27.2,4267.49,14.22,5.58,Male,Doctor,Los Angeles,Bachelor Degree,3,2,2,2,0,False,False,True,0
USER_007526,39.2,5998.37,0.28,2.34,,Engineer,Los Angeles,Associate Degree,8,5,2,2,0,False,True,True,0
USER_007527,34.8,3109.09,2.84,8.36,Male,Teacher,Houston,High School or Below,8,4,2,10,0,False,True,True,0
USER_007528,33.4,5192.7,0.51,2.09,Female,Corporate Employee,San Antonio,Bachelor Degree,4,2,5,5,0,False,False,True,0
USER_007529,46.9,5771.62,0.51,0.65,Male,Corporate Employee,Other City,Bachelor Degree,1,6,3,3,0,False,False,True,0
USER_007530,28.5,4053.31,12.26,6.3,Male,Doctor,San Diego,Master or Higher,8,7,3,1,1,True,False,False,0
USER_007531,40.9,5878.61,11.72,5.82,Male,Corporate Employee,Los Angeles,Associate Degree,4,6,1,5,1,False,False,True,0
USER_007532,27.3,5676.11,4.78,5.73,Male,Manager,Chicago,High School or Below,2,9,4,3,0,False,True,True,0
USER_007533,36.1,5113.64,16.95,6.58,Female,Engineer,Los Angeles,Associate Degree,2,7,2,6,0,True,False,True,0
USER_007534,23.0,4143.26,11.38,6.27,Male,Student,Houston,Bachelor Degree,7,7,4,5,0,True,True,True,1
USER_007535,28.4,5852.91,15.64,3.63,Male,Civil Servant,New York,Bachelor Degree,8,9,4,3,1,False,False,True,1
USER_007536,34.2,7472.13,8.51,1.19,Female,Freelancer,Philadelphia,Bachelor Degree,3,5,3,10,1,False,False,True,1
USER_007537,,,2.52,2.74,Male,Salesperson,Other City,Master or Higher,6,4,2,1,1,False,False,False,0
USER_007538,36.0,5465.82,3.62,1.06,Female,Salesperson,Phoenix,Bachelor Degree,3,8,1,6,0,False,False,False,0
USER_007539,51.5,5839.97,7.53,2.68,Female,Manager,New York,Bachelor Degree,4,5,2,9,0,False,False,True,0
USER_007540,37.2,3552.17,2.04,0.1,Female,Corporate Employee,Houston,Bachelor Degree,2,2,1,6,0,True,False,True,0
USER_007541,31.1,,19.64,0.1,Male,Manager,Other City,Associate Degree,4,7,1,9,0,True,False,True,0
USER_007542,50.4,5025.76,6.64,3.84,Male,Doctor,New York,Bachelor Degree,3,3,3,8,1,False,True,True,0
USER_007543,39.4,7833.01,11.81,5.66,Male,Engineer,San Antonio,Bachelor Degree,7,7,4,8,1,False,False,True,1
USER_007544,28.6,4753.29,2.01,2.06,Male,Engineer,Los Angeles,Associate Degree,5,9,1,1,0,True,False,True,0
USER_007545,39.7,4702.31,5.14,0.1,Male,Student,Philadelphia,Associate Degree,2,1,3,9,0,False,False,True,0
USER_007546,32.1,6297.54,13.59,5.32,Male,Student,Houston,Bachelor Degree,8,6,2,9,1,False,True,False,1
USER_007547,18.0,3198.68,5.68,2.04,Male,Student,Other City,Bachelor Degree,2,2,2,6,1,False,True,True,0
USER_007548,44.4,7025.19,12.41,3.91,Female,Manager,Philadelphia,Associate Degree,5,12,2,10,0,False,True,False,1
USER_007549,45.9,6408.32,10.56,7.33,Female,Corporate Employee,Chicago,Bachelor Degree,6,9,4,3,1,False,False,False,1
USER_007550,53.4,8500.78,16.48,7.83,Male,Corporate Employee,Los Angeles,Bachelor Degree,8,7,2,4,1,False,False,True,1
USER_007551,39.2,5185.03,1.49,3.96,Female,Corporate Employee,San Diego,Bachelor Degree,6,3,2,5,0,False,False,True,0
USER_007552,32.5,5811.05,4.91,3.75,Unknown,Corporate Employee,Chicago,Associate Degree,5,4,4,1,0,False,True,True,0
USER_007553,43.3,4748.01,3.19,5.72,Unknown,Civil Servant,Chicago,Master or Higher,2,10,3,1,0,False,False,True,0
USER_007554,43.5,6618.5,11.17,2.78,Female,Other,San Antonio,Bachelor Degree,6,5,3,10,0,False,False,True,0
USER_007555,51.4,5192.93,4.46,1.79,Female,Corporate Employee,New York,Associate Degree,2,4,3,2,0,False,True,False,0
USER_007556,34.6,3315.4,9.68,3.05,Female,Student,Other City,Associate Degree,2,5,5,5,1,False,False,False,0
USER_007557,33.3,4229.14,15.32,4.67,Male,Corporate Employee,Other City,Bachelor Degree,3,3,1,4,1,False,True,False,0
USER_007558,27.8,3039.09,0.68,3.51,Male,Other,New York,Bachelor Degree,8,6,2,4,0,False,False,True,0
USER_007559,40.4,5881.38,12.05,0.55,Female,Civil Servant,New York,Bachelor Degree,2,5,5,4,1,True,False,False,1
USER_007560,19.5,7094.33,18.77,7.15,Female,Student,Chicago,Bachelor Degree,1,8,4,9,1,False,False,False,1
USER_007561,42.8,5028.35,10.28,3.85,Male,Manager,Phoenix,Master or Higher,2,4,1,4,0,False,False,False,0
USER_007562,40.9,7601.3,1.09,3.7,,Salesperson,Los Angeles,Bachelor Degree,5,10,1,9,0,False,False,True,0
USER_007563,40.9,6295.27,11.28,6.72,Female,Engineer,New York,Bachelor Degree,8,3,3,4,1,True,False,False,1
USER_007564,36.4,3131.45,1.26,2.61,Female,Engineer,Houston,Associate Degree,1,8,4,6,0,True,True,True,0
USER_007565,50.3,9521.29,19.36,5.54,Female,Corporate Employee,Los Angeles,Master or Higher,8,8,2,10,1,False,False,True,1
USER_007566,43.7,6843.34,8.02,6.68,Female,Other,San Antonio,Bachelor Degree,6,5,3,10,1,True,True,False,1
USER_007567,28.9,4228.87,1.23,4.16,Female,Manager,New York,Bachelor Degree,5,6,2,7,0,False,True,True,0
USER_007568,29.1,4754.37,10.63,3.2,Male,Corporate Employee,Houston,Bachelor Degree,8,7,2,10,1,False,False,False,1
USER_007569,26.2,3781.89,1.25,2.49,Male,Corporate Employee,Other City,High School or Below,4,6,5,10,0,False,False,True,0
USER_007570,40.5,3878.37,18.17,1.89,Male,Civil Servant,New York,Bachelor Degree,2,3,3,4,1,False,False,False,0
USER_007571,25.0,3626.09,1.4,2.65,Female,Teacher,Los Angeles,Bachelor Degree,2,5,3,7,1,False,False,False,0
USER_007572,45.8,5306.07,2.25,5.56,Male,Corporate Employee,New York,Master or Higher,7,7,5,6,0,False,False,True,0
USER_007573,48.2,8250.27,8.96,7.07,Female,Salesperson,San Diego,Bachelor Degree,3,5,2,6,1,False,True,True,1
USER_007574,26.2,4445.69,13.06,4.68,Female,Corporate Employee,Phoenix,High School or Below,7,6,4,5,1,False,False,False,0
USER_007575,33.1,4751.08,2.65,0.43,Female,Freelancer,New York,Associate Degree,5,9,3,10,0,False,False,False,0
USER_007576,35.2,5171.05,1.52,2.14,Female,Engineer,Other City,Associate Degree,6,5,1,2,0,False,False,False,0
USER_007577,43.8,7470.97,9.41,0.1,Female,Corporate Employee,San Antonio,Associate Degree,8,3,1,9,1,False,False,False,1
USER_007578,51.1,7874.68,12.4,5.11,Female,Civil Servant,San Antonio,Bachelor Degree,1,5,4,6,1,False,False,True,1
USER_007579,18.1,5480.12,27.0,4.43,Male,Freelancer,Other City,Associate Degree,8,9,2,10,1,False,False,True,1
USER_007580,31.8,4268.55,18.28,2.37,Male,Civil Servant,Philadelphia,Associate Degree,8,4,1,5,0,False,False,False,0
USER_007581,32.3,4356.69,20.0,5.36,Female,Corporate Employee,Los Angeles,Associate Degree,2,6,4,6,0,False,False,True,0
USER_007582,21.0,3697.74,2.44,1.71,,Teacher,Houston,Bachelor Degree,2,9,3,5,0,False,False,True,0
USER_007583,30.1,3176.78,12.29,3.92,Male,Other,Other City,Bachelor Degree,6,11,2,5,0,False,True,True,0
USER_007584,39.3,6559.61,2.94,5.93,Male,Teacher,Phoenix,Associate Degree,1,3,2,8,1,True,True,True,0
USER_007585,32.2,4170.64,3.57,3.3,Female,Manager,Other City,Associate Degree,8,3,5,10,1,False,False,True,0
USER_007586,,,3.67,5.13,Male,Civil Servant,San Diego,High School or Below,7,3,1,10,0,False,True,True,0
USER_007587,63.7,9525.48,8.33,6.39,Female,Corporate Employee,New York,Bachelor Degree,2,12,2,10,1,False,False,True,1
USER_007588,37.7,5622.74,0.97,1.75,Male,Corporate Employee,Other City,Bachelor Degree,7,5,1,6,0,False,True,False,0
USER_007589,36.1,5149.18,10.86,3.73,Female,Corporate Employee,New York,Bachelor Degree,2,5,1,3,0,False,False,False,0
USER_007590,24.0,,11.33,6.48,Male,Corporate Employee,Philadelphia,Associate Degree,4,6,1,10,0,False,True,True,0
USER_007591,37.6,8408.75,9.13,4.73,Female,Civil Servant,Other City,Associate Degree,2,9,4,3,1,False,True,True,1
USER_007592,33.4,3336.65,9.8,4.49,Female,Teacher,San Antonio,Associate Degree,3,5,3,5,0,False,False,False,1
USER_007593,18.0,6242.67,16.85,5.2,Male,Corporate Employee,Los Angeles,Bachelor Degree,6,8,1,6,1,False,True,True,1
USER_007594,24.3,4550.22,1.14,10.0,Male,Student,Houston,High School or Below,5,4,2,6,1,False,False,True,0
USER_007595,42.9,5654.18,18.64,3.9,Female,Engineer,Other City,Bachelor Degree,3,5,5,8,1,False,True,True,1
USER_007596,54.4,7569.28,8.66,2.46,Male,Freelancer,Houston,Associate Degree,7,5,1,10,0,False,True,False,0
USER_007597,38.7,6128.47,8.24,2.74,Female,Student,Chicago,Master or Higher,7,8,2,9,0,False,True,True,0
USER_007598,46.0,8361.76,19.12,4.02,,Teacher,Phoenix,Associate Degree,3,9,5,10,1,False,False,True,1
USER_007599,33.4,2980.91,10.9,2.95,Male,Doctor,San Antonio,Associate Degree,5,2,4,9,1,True,False,False,0
USER_007600,34.1,5292.65,12.46,0.1,Male,Freelancer,Chicago,Bachelor Degree,6,4,4,2,0,False,False,False,0
USER_007601,45.9,6797.2,10.58,1.52,Female,Manager,Los Angeles,Associate Degree,3,7,1,8,0,True,False,False,0
USER_007602,51.6,5787.79,4.67,1.37,Female,Salesperson,Other City,Master or Higher,8,6,2,1,0,False,True,True,0
USER_007603,48.0,8441.13,8.86,2.74,Male,Salesperson,Los Angeles,Master or Higher,5,5,3,10,1,False,False,False,1
USER_007604,24.3,3276.79,4.7,4.54,Female,Student,Los Angeles,Associate Degree,8,4,1,4,0,False,True,False,0
USER_007605,34.3,5515.38,14.25,4.83,Male,Corporate Employee,Los Angeles,Bachelor Degree,5,4,3,2,0,False,False,True,0
USER_007606,37.8,4666.49,17.16,4.29,Female,Teacher,Other City,Associate Degree,4,5,3,3,1,False,False,False,0
USER_007607,32.4,3859.88,6.52,2.45,,Engineer,Chicago,Master or Higher,6,3,1,5,1,True,True,False,0
USER_007608,38.9,5050.7,5.92,1.57,Female,Other,Houston,Bachelor Degree,1,1,4,1,0,False,False,True,0
USER_007609,43.2,4178.35,13.94,3.55,Female,Engineer,Los Angeles,High School or Below,1,5,1,8,0,False,False,False,0
USER_007610,45.0,5561.42,1.72,2.13,Unknown,Corporate Employee,Houston,Associate Degree,5,4,1,10,0,False,True,True,0
USER_007611,51.9,6752.09,0.82,0.4,,Corporate Employee,New York,Bachelor Degree,8,7,2,5,1,False,False,False,0
USER_007612,31.7,7239.96,9.71,8.34,Male,Other,Phoenix,Associate Degree,7,6,1,7,1,False,False,False,1
USER_007613,21.4,3588.96,14.87,0.1,Male,Student,Los Angeles,High School or Below,6,6,3,4,1,False,True,False,0
USER_007614,38.6,3627.4,1.19,5.72,Male,Corporate Employee,San Diego,High School or Below,1,7,1,5,1,False,True,True,0
USER_007615,53.8,7932.27,1.27,1.04,Male,Freelancer,Phoenix,High School or Below,2,6,2,7,0,False,False,False,0
USER_007616,30.2,5656.16,1.07,2.04,Female,Civil Servant,New York,Bachelor Degree,4,5,1,9,0,True,False,True,0
USER_007617,41.9,7502.57,11.32,5.35,Female,Corporate Employee,San Antonio,Associate Degree,5,9,3,6,1,False,True,True,1
USER_007618,42.0,6648.06,15.96,7.86,Female,Engineer,New York,Associate Degree,2,10,5,10,0,False,False,True,1
USER_007619,36.9,4358.38,2.41,2.27,Male,Corporate Employee,Houston,High School or Below,7,2,2,6,0,True,False,True,0
USER_007620,35.1,6506.48,8.53,3.78,Male,Salesperson,New York,Associate Degree,7,6,3,4,1,False,True,True,1
USER_007621,25.8,4058.67,6.74,7.27,Female,Teacher,Other City,Associate Degree,1,9,1,1,0,False,False,False,0
USER_007622,18.0,2695.51,4.71,4.78,Male,Student,Other City,Bachelor Degree,4,4,2,8,0,False,True,False,0
USER_007623,23.9,2731.61,3.26,5.4,Female,Student,Los Angeles,Bachelor Degree,7,2,5,4,0,False,False,True,0
USER_007624,31.1,5333.01,16.63,7.12,Male,Corporate Employee,New York,Associate Degree,7,7,3,5,0,True,False,False,0
USER_007625,46.0,6057.29,3.18,3.91,Male,Corporate Employee,New York,Master or Higher,7,4,2,8,0,False,False,False,0
USER_007626,34.0,5547.63,14.59,6.1,Male,Engineer,New York,Bachelor Degree,5,9,1,10,1,True,False,True,1
USER_007627,29.8,4471.31,0.86,3.46,Female,Other,Chicago,Associate Degree,8,2,2,2,0,False,False,False,0
USER_007628,26.1,5971.87,10.69,7.67,Male,Other,Chicago,Associate Degree,7,6,1,4,1,False,False,True,1
USER_007629,41.6,6641.95,9.19,4.2,Male,Corporate Employee,New York,Bachelor Degree,6,10,3,3,1,True,False,True,1
USER_007630,48.6,7255.05,2.14,1.61,Female,Other,Philadelphia,Bachelor Degree,5,6,1,9,0,False,True,True,0
USER_007631,45.6,5894.89,3.27,4.72,Male,Civil Servant,Other City,High School or Below,8,5,1,8,0,False,False,True,0
USER_007632,41.1,5093.38,0.96,3.07,Male,Civil Servant,Philadelphia,High School or Below,8,3,1,3,1,False,True,False,0
USER_007633,20.2,5136.52,16.12,4.96,Female,Student,Other City,Master or Higher,2,8,3,6,1,False,False,False,1
USER_007634,31.5,4793.92,2.36,1.3,Male,Corporate Employee,Houston,High School or Below,5,5,2,2,0,False,False,True,0
USER_007635,54.5,6577.82,11.35,0.1,Female,Manager,San Diego,Bachelor Degree,5,8,1,5,0,False,True,False,0
USER_007636,46.2,5739.46,5.61,0.1,Male,Civil Servant,San Diego,Bachelor Degree,1,8,5,10,0,True,True,False,0
USER_007637,19.6,4225.97,0.97,4.83,Male,Engineer,New York,Associate Degree,3,6,1,5,0,False,False,False,0
USER_007638,34.4,3221.6,5.14,0.48,Male,Doctor,Other City,Bachelor Degree,8,1,1,1,0,True,False,True,0
USER_007639,38.6,3808.45,0.12,4.94,Male,Freelancer,San Antonio,Bachelor Degree,5,3,1,7,0,False,False,True,0
USER_007640,27.4,4716.96,8.24,8.18,Male,Corporate Employee,Chicago,Associate Degree,5,5,4,3,0,True,True,False,0
USER_007641,18.0,5415.85,18.29,5.38,Male,Freelancer,San Antonio,Associate Degree,6,5,1,4,0,True,False,False,0
USER_007642,36.0,5676.5,5.66,3.78,Female,Civil Servant,San Antonio,Bachelor Degree,3,5,3,4,0,False,False,True,0
USER_007643,27.1,5774.21,13.05,3.65,Female,Doctor,New York,Master or Higher,7,7,1,9,0,False,False,False,0
USER_007644,27.2,3485.63,1.75,0.71,Male,Corporate Employee,San Diego,Associate Degree,5,3,5,6,0,False,True,False,0
USER_007645,31.5,3712.92,2.75,4.81,Male,Freelancer,Phoenix,Associate Degree,7,7,1,1,0,True,False,True,0
USER_007646,33.7,5026.53,2.76,7.82,Male,Corporate Employee,New York,Bachelor Degree,3,1,1,8,0,False,True,False,0
USER_007647,34.9,5643.65,0.59,0.23,Female,Corporate Employee,Phoenix,Associate Degree,6,2,1,5,0,False,True,False,0
USER_007648,26.2,2508.45,7.96,3.65,Male,Other,Phoenix,Associate Degree,6,10,1,6,0,False,True,False,0
USER_007649,32.8,4266.78,3.42,2.7,Female,Corporate Employee,Other City,Associate Degree,3,3,1,9,0,False,False,True,0
USER_007650,18.0,2972.98,3.37,4.26,Female,Corporate Employee,Philadelphia,Associate Degree,6,2,4,3,0,False,False,False,0
USER_007651,38.1,4331.13,5.52,2.79,Female,Corporate Employee,Philadelphia,Master or Higher,5,4,2,5,0,False,False,False,0
USER_007652,18.0,2437.78,0.94,6.47,Male,Manager,Los Angeles,Associate Degree,2,8,1,2,0,False,False,True,0
USER_007653,32.1,7253.07,16.31,5.49,Female,Manager,Other City,Associate Degree,8,7,2,4,1,False,False,True,1
USER_007654,44.2,8089.68,10.28,6.8,Male,Engineer,San Diego,Master or Higher,6,5,1,10,1,True,True,True,1
USER_007655,24.4,6438.45,8.41,7.14,Male,Corporate Employee,Other City,Bachelor Degree,3,8,1,7,1,False,False,True,1
USER_007656,,,9.06,5.27,Male,Salesperson,Other City,Bachelor Degree,8,13,4,10,1,False,False,False,1
USER_007657,46.6,4986.74,1.46,1.99,Male,Teacher,Chicago,Bachelor Degree,5,6,2,3,0,False,False,True,0
USER_007658,18.0,3423.1,0.98,2.78,Male,Other,Other City,High School or Below,6,5,2,6,0,False,False,True,0
USER_007659,33.5,3597.91,1.39,4.67,Female,Corporate Employee,Los Angeles,Associate Degree,8,13,1,7,0,False,True,False,0
USER_007660,18.0,2688.25,27.43,5.72,Male,Other,Chicago,Associate Degree,2,5,1,7,0,False,True,False,0
USER_007661,33.8,3543.75,3.86,2.6,Female,Salesperson,Other City,Associate Degree,5,4,3,2,1,False,True,False,0
USER_007662,34.9,6079.11,12.62,7.07,Female,Engineer,Los Angeles,Associate Degree,7,7,3,7,1,False,False,False,1
USER_007663,18.0,3090.48,0.91,1.46,Male,Teacher,Chicago,Bachelor Degree,4,3,2,10,0,True,True,False,0
USER_007664,54.2,6162.51,0.23,0.1,Female,Civil Servant,San Diego,Master or Higher,4,7,3,7,0,False,True,True,0
USER_007665,37.9,4106.84,1.86,3.06,Female,Freelancer,New York,Associate Degree,3,6,2,8,0,False,True,False,0
USER_007666,26.5,4987.8,7.34,0.27,Male,Salesperson,Other City,Associate Degree,1,2,1,2,0,False,False,False,0
USER_007667,49.7,6050.41,4.09,4.92,Female,Corporate Employee,San Diego,Associate Degree,4,7,2,6,0,False,False,True,0
USER_007668,18.0,4472.07,8.05,6.49,,Manager,Other City,Associate Degree,4,6,1,8,1,False,False,False,1
USER_007669,22.7,2387.6,7.77,6.7,Female,Student,Chicago,Associate Degree,8,4,3,6,1,False,False,True,0
USER_007670,18.0,3128.01,8.55,6.38,Female,Student,San Antonio,High School or Below,7,6,2,8,0,True,False,False,1
USER_007671,53.0,6277.95,2.9,6.1,Male,Salesperson,Other City,Bachelor Degree,5,6,1,1,0,True,False,True,0
USER_007672,38.3,5651.78,45.75,9.77,Female,Engineer,Houston,Bachelor Degree,8,6,5,6,1,False,False,False,1
USER_007673,41.6,6072.04,0.65,1.43,Female,Other,San Antonio,Associate Degree,1,3,4,1,0,False,False,True,0
USER_007674,38.0,5029.49,8.44,1.25,Male,Corporate Employee,Phoenix,High School or Below,8,6,2,7,0,False,False,True,0
USER_007675,40.7,6828.36,8.03,3.42,Male,Civil Servant,Los Angeles,Bachelor Degree,8,6,2,9,0,True,True,True,0
USER_007676,35.8,7003.07,10.94,3.49,Female,Manager,New York,Bachelor Degree,6,13,2,8,1,False,True,False,1
USER_007677,37.7,6243.34,30.23,4.64,Female,Corporate Employee,New York,Master or Higher,6,9,1,8,1,True,True,False,1
USER_007678,36.1,2929.99,1.84,0.1,Male,Manager,Houston,Bachelor Degree,7,3,1,7,0,True,False,False,0
USER_007679,28.9,4896.54,1.9,2.95,Female,Civil Servant,Phoenix,Bachelor Degree,3,6,2,3,0,False,False,False,0
USER_007680,34.5,5351.05,8.83,3.91,Male,Doctor,New York,Bachelor Degree,6,7,2,3,1,False,True,True,1
USER_007681,37.7,4561.86,2.31,2.6,Female,Civil Servant,Los Angeles,Bachelor Degree,5,4,3,4,0,False,False,True,0
USER_007682,36.1,6484.09,1.76,4.23,Male,Corporate Employee,Los Angeles,Associate Degree,3,7,1,5,0,False,False,False,0
USER_007683,20.2,3830.98,4.64,3.94,Female,Corporate Employee,Other City,Master or Higher,5,6,1,7,0,False,False,False,0
USER_007684,21.6,3749.87,0.21,3.83,Male,Student,Other City,Associate Degree,1,3,2,6,0,True,False,False,0
USER_007685,45.8,8724.32,9.86,3.81,Female,Teacher,Phoenix,Bachelor Degree,7,7,2,6,1,False,True,True,1
USER_007686,31.9,7297.05,8.02,5.97,Male,Freelancer,San Diego,Master or Higher,8,13,3,10,1,False,False,False,1
USER_007687,40.8,6860.95,0.1,2.74,Female,Engineer,New York,Bachelor Degree,3,7,4,2,0,False,True,True,0
USER_007688,24.1,3007.82,8.58,2.41,Male,Student,San Diego,Master or Higher,8,8,2,2,0,False,False,False,0
USER_007689,20.3,4853.32,14.93,6.4,Female,Student,Houston,Master or Higher,7,6,3,6,1,False,False,False,1
USER_007690,26.6,2937.62,6.82,4.07,Female,Engineer,Other City,Bachelor Degree,4,4,3,1,0,False,False,True,0
USER_007691,32.8,6447.3,10.18,5.98,Female,Corporate Employee,Houston,Bachelor Degree,6,9,2,6,0,False,False,True,1
USER_007692,28.3,3897.77,6.01,2.13,Male,Salesperson,San Diego,Associate Degree,7,4,3,3,1,False,False,False,0
USER_007693,47.9,4235.05,1.48,1.88,Male,Other,Other City,Bachelor Degree,8,7,2,5,0,False,False,False,0
USER_007694,36.8,6226.1,9.85,2.8,Unknown,Civil Servant,Chicago,Master or Higher,8,9,1,9,1,False,False,False,1
USER_007695,53.5,7989.12,4.13,4.78,Female,Civil Servant,Other City,High School or Below,1,5,1,10,0,False,True,True,0
USER_007696,39.0,5344.21,6.01,4.27,Unknown,Corporate Employee,Los Angeles,Master or Higher,8,1,4,3,1,True,True,False,0
USER_007697,18.0,3715.4,1.54,4.47,Male,Student,Other City,Associate Degree,2,3,1,8,0,False,False,True,0
USER_007698,45.6,5639.46,5.69,0.1,Male,Civil Servant,Los Angeles,Master or Higher,3,5,1,5,0,False,False,True,0
USER_007699,19.9,1302.91,16.42,3.05,Female,Student,Other City,High School or Below,3,7,4,2,0,False,False,True,0
USER_007700,37.3,6801.36,11.4,1.97,,Teacher,Chicago,Bachelor Degree,6,12,2,8,1,False,True,True,1
USER_007701,27.3,6971.7,10.61,2.68,Female,Teacher,San Antonio,Bachelor Degree,5,5,4,10,1,False,False,False,1
USER_007702,56.4,5654.32,1.32,5.88,Male,Corporate Employee,Los Angeles,High School or Below,3,4,2,6,0,False,False,True,0
USER_007703,49.4,6887.04,2.2,1.01,Male,Salesperson,San Diego,Associate Degree,7,9,2,2,0,False,False,True,0
USER_007704,27.6,2258.17,3.76,1.98,Male,Engineer,Philadelphia,Bachelor Degree,8,6,2,6,0,False,False,False,0
USER_007705,33.7,4590.19,14.42,2.11,Male,Corporate Employee,Los Angeles,Associate Degree,5,3,1,2,0,False,True,False,0
USER_007706,,,1.51,1.21,Female,Salesperson,Chicago,Associate Degree,5,10,1,4,0,False,False,False,0
USER_007707,43.6,7247.89,9.32,3.04,Female,Engineer,San Diego,Bachelor Degree,7,4,3,6,1,False,False,False,1
USER_007708,35.3,7202.47,16.17,0.1,Male,Teacher,Phoenix,Associate Degree,6,9,1,6,0,False,True,False,0
